Position,Track Name,Artist,Streams,date,region,spotify_id
146,Futsal Shuffle 2020,Lil Uzi Vert,452165,2020-01-17--2020-01-24,gb,2Ec33AVlkTTq8BHFgBTdQs
147,Million Bucks,JAY1,452104,2020-01-17--2020-01-24,gb,7y9nU0xWUltavzK8U1Fp5k
148,Funky Friday,Dave,451660,2020-01-17--2020-01-24,gb,01IQ4aQgOf0Kkq3a273hmO
149,Still Learning,Halsey,451461,2020-01-17--2020-01-24,gb,2Mfv5HaqnI18Q9JRv9hqnn
150,F.N,Lil Tjay,450807,2020-01-17--2020-01-24,gb,0RLLvYBopDwooCyvnTwgYu
151,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,450388,2020-01-17--2020-01-24,gb,7h0d2h0fUmzbs7zeFigJPn
152,Sucker,Jonas Brothers,450261,2020-01-17--2020-01-24,gb,22vgEDb5hykfaTwLuskFGD
153,bury a friend,Billie Eilish,442863,2020-01-17--2020-01-24,gb,4SSnFejRGlZikf02HLewEF
154,Complicated,Mac Miller,438026,2020-01-17--2020-01-24,gb,3WfSNAoj2D8C9noPSGZZFM
155,I Can See,Mac Miller,437239,2020-01-17--2020-01-24,gb,3R8CyhJfVjvgIROd5RSGhQ
156,Goodbyes (Feat. Young Thug),Post Malone,437089,2020-01-17--2020-01-24,gb,6vBdBCoOhKHiYDDOcorfNo
157,Pcx (feat. Headie One),DigDat,430198,2020-01-17--2020-01-24,gb,1oU1DnxESIKek6sccVrmgP
158,Opp Thot,Poundz,428652,2020-01-17--2020-01-24,gb,4VRE2Ler8le7DUymvKepY1
159,Fashion Week (feat. AJ Tracey & MoStack),Steel Banglez,427381,2020-01-17--2020-01-24,gb,78KyOmqWmqLkQcXO1cA7MO
160,Wonderwall - Remastered,Oasis,427247,2020-01-17--2020-01-24,gb,5qqabIl2vWzo9ApSC317sa
161,Kitchen Kings,D-Block Europe,426573,2020-01-17--2020-01-24,gb,1RJHieKAxYz9qbREvOR5eA
162,High Hopes,Panic! At The Disco,424764,2020-01-17--2020-01-24,gb,1rqqCSm0Qe4I9rUvWncaom
163,Jerry Sprunger (with T-Pain),Tory Lanez,421723,2020-01-17--2020-01-24,gb,6JsHgIkMYHcbNtKfsal2Mg
164,Bohemian Rhapsody - 2011 Mix,Queen,420610,2020-01-17--2020-01-24,gb,4u7EnebtmKWzUH433cf5Qv
165,No Denying,J Hus,419692,2020-01-17--2020-01-24,gb,2kUIOTeKv8ZeT6vh9gh7RF
166,Say You Won't Let Go,James Arthur,414121,2020-01-17--2020-01-24,gb,5uCax9HTNlzGybIStD3vDh
167,rockstar (feat. 21 Savage),Post Malone,411731,2020-01-17--2020-01-24,gb,0e7ipj03S05BNilyu5bRzt
168,SAD!,XXXTENTACION,410599,2020-01-17--2020-01-24,gb,3ee8Jmje8o58CHK66QrVC2
169,Guten Tag,Hardy Caprio,406347,2020-01-17--2020-01-24,gb,0SErNy2An0gCpYFRUNWwNT
170,Yellow Hearts,Ant Saunders,402240,2020-01-17--2020-01-24,gb,2W4yABdLc4Jnds67Poi5Nl
171,W (feat. Gunna),Koffee,401680,2020-01-17--2020-01-24,gb,6xW2g0c5uSoa3S6xk9eI4j
172,2002,Anne-Marie,400920,2020-01-17--2020-01-24,gb,2BgEsaKNfHUdlh97KmvFyo
173,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,400602,2020-01-17--2020-01-24,gb,4Yxc55NX3tAXC2mHRAhtcW
174,Graveyard,Halsey,399179,2020-01-17--2020-01-24,gb,2ufmtcIFdFpuUYBPXK5f67
175,Everywhere - 2017 Remaster,Fleetwood Mac,398946,2020-01-17--2020-01-24,gb,254bXAqt3zP6P50BdQvEsq
176,Splash,Dappy,397093,2020-01-17--2020-01-24,gb,57XM1QkO2zyCgcybsYd9Cj
177,Lalala,Y2K,396083,2020-01-17--2020-01-24,gb,51Fjme0JiitpyXKuyQiCDo
178,Power Over Me,Dermot Kennedy,395269,2020-01-17--2020-01-24,gb,4tViDtaHuSLnh7HVJTrKhs
179,Riptide,Vance Joy,393543,2020-01-17--2020-01-24,gb,7yq4Qj7cqayVTp3FF9CWbm
180,Jocelyn Flores,XXXTENTACION,392564,2020-01-17--2020-01-24,gb,7m9OqQk4RVRkw9JJdeAw96
181,Just You and I,Tom Walker,392021,2020-01-17--2020-01-24,gb,03x2rVJRFUrvwlfxoHd9Mo
182,SICKO MODE,Travis Scott,391973,2020-01-17--2020-01-24,gb,2xLMifQCjDGFmkHkpNLD9h
183,VIBEZ,DaBaby,390733,2020-01-17--2020-01-24,gb,0fySG6A6qLE8IvDpayb5bM
184,Woods,Mac Miller,385786,2020-01-17--2020-01-24,gb,3Qa944OTMZkg8DHjET8JQv
185,Shape of You,Ed Sheeran,382927,2020-01-17--2020-01-24,gb,7qiZfU4dY1lWllzX7mPBI3
186,Everybody,Mac Miller,382638,2020-01-17--2020-01-24,gb,1OuN92HcVG6NVpWbeESNB3
187,Paper Cuts,Dave,382063,2020-01-17--2020-01-24,gb,1gFMfqyVSXHMgvRloH2gDL
188,Butterflies (feat. Not3s),AJ Tracey,381796,2020-01-17--2020-01-24,gb,4hGsbyf3p0U5mlJTJwiUTq
189,Be Alright,Dean Lewis,377551,2020-01-17--2020-01-24,gb,5qrSlOut2rNAWv3ubArkNy
190,"thank u, next",Ariana Grande,377404,2020-01-17--2020-01-24,gb,3e9HZxeyfWwjeyPAMmWSSQ
191,Good as Hell,Lizzo,376602,2020-01-17--2020-01-24,gb,3Yh9lZcWyKrK9GjbhuS0hR
192,God's Plan,Drake,375903,2020-01-17--2020-01-24,gb,6DCZcSspjsKoFjzjrWoCdn
193,all the good girls go to hell,Billie Eilish,374055,2020-01-17--2020-01-24,gb,6IRdLKIyS4p7XNiP8r6rsx
194,Hand Me Downs,Mac Miller,371771,2020-01-17--2020-01-24,gb,2Yv2mHzr5AQavVdwQjEokV
195,Hate Me (with Juice WRLD),Ellie Goulding,368556,2020-01-17--2020-01-24,gb,6kls8cSlUyHW2BUOkDJIZE
196,Dancing in the Moonlight,Toploader,367456,2020-01-17--2020-01-24,gb,3Fzlg5r1IjhLk2qRw667od
197,Woah,Lil Baby,366750,2020-01-17--2020-01-24,gb,598yNsG1JFrGd4n2kMoz7F
198,Pompeii,Bastille,366248,2020-01-17--2020-01-24,gb,3gbBpTdY8lnQwqxNCcf795
199,The Less I Know The Better,Tame Impala,366018,2020-01-17--2020-01-24,gb,6K4t31amVTZDgR3sKmwUJJ
200,"10,000 Hours (with Justin Bieber)",Dan + Shay,363015,2020-01-17--2020-01-24,gb,2wrJq5XKLnmhRXHIAf9xBa
1,Dance Monkey,Tones And I,50409214,2020-01-17--2020-01-24,global,1rgnBhdG2JDFTbYkYRZAku
2,The Box,Roddy Ricch,48937592,2020-01-17--2020-01-24,global,0nbXyq5TXYPCO7pr3N8S4I
3,Tusa,KAROL G,41434019,2020-01-17--2020-01-24,global,7k4t7uLgtOxPwTpFmtJNTY
4,Godzilla (feat. Juice WRLD),Eminem,40637125,2020-01-17--2020-01-24,global,7FIWs0pqAYbP91WWM0vlTQ
5,Yummy,Justin Bieber,34586419,2020-01-17--2020-01-24,global,41L3O37CECZt3N7ziG2z7l
6,Life Is Good (feat. Drake),Future,34200687,2020-01-17--2020-01-24,global,5yY9lUy8nbvjM1Uyo1Uqoc
7,Blinding Lights,The Weeknd,33551309,2020-01-17--2020-01-24,global,0sf12qNH5qcw8qpgymFOqD
8,ROXANNE,Arizona Zervas,32102084,2020-01-17--2020-01-24,global,696DnlkuDOXcMAnKlTgXXK
9,Falling,Trevor Daniel,28606316,2020-01-17--2020-01-24,global,4TnjEaWOeW0eKTKIEvJyCa
10,Don't Start Now,Dua Lipa,28228768,2020-01-17--2020-01-24,global,6WrI0LAC5M1Rw2MnX2ZvEg
11,Memories,Maroon 5,24516744,2020-01-17--2020-01-24,global,2b8fOow8UzyDFAE27YhOZM
12,Circles,Post Malone,23997809,2020-01-17--2020-01-24,global,21jGcNKet2qwijlDFuPiPb
13,everything i wanted,Billie Eilish,21786149,2020-01-17--2020-01-24,global,3ZCTVFBt2Brf31RLEnCkWJ
14,Good News,Mac Miller,21727425,2020-01-17--2020-01-24,global,1DWZUa5Mzf2BwzpHtgbHPY
15,RITMO (Bad Boys For Life),Black Eyed Peas,21103190,2020-01-17--2020-01-24,global,6cy3ki60hLwimwIje7tALf
16,You should be sad,Halsey,19736651,2020-01-17--2020-01-24,global,7lidXGPXPYLNThITAOTlkK
17,Someone You Loved,Lewis Capaldi,19523711,2020-01-17--2020-01-24,global,7qEHsqek33rTcFNT9PFqLf
18,Señorita,Shawn Mendes,19265338,2020-01-17--2020-01-24,global,6v3KW9xbzN5yKLt9YKDYA2
19,Black Swan,BTS,18424710,2020-01-17--2020-01-24,global,24NuEDgyRIljwSyY0lsr7b
20,Lose You To Love Me,Selena Gomez,17714002,2020-01-17--2020-01-24,global,4l0Mvzj72xxOpRrp6h8nHi
21,Rare,Selena Gomez,17524322,2020-01-17--2020-01-24,global,7HMmFQsKsljwTw8bS7lu19
22,Those Kinda Nights (feat. Ed Sheeran),Eminem,16416620,2020-01-17--2020-01-24,global,0VSzREd1OjEWJ9tXoFHRQH
23,bad guy,Billie Eilish,16405196,2020-01-17--2020-01-24,global,2Fxmhks0bxGSBdJ92vM42m
24,Adore You,Harry Styles,16285662,2020-01-17--2020-01-24,global,3jjujdWJ72nww5eGnfs2E7
25,My Oh My (feat. DaBaby),Camila Cabello,16246433,2020-01-17--2020-01-24,global,3yOlyBJuViE2YSGn3nVE1K
26,Darkness,Eminem,15658341,2020-01-17--2020-01-24,global,5SiZJoLXp3WOl3J4C8IK0d
27,What A Man Gotta Do,Jonas Brothers,15362782,2020-01-17--2020-01-24,global,4wNIkl5XGiAACjFBlDWuSd
28,Sigues Con El,Dimelo Flow,15207363,2020-01-17--2020-01-24,global,7sQKy5vlPQllr0k9IjYJv3
29,hot girl bummer,blackbear,15114079,2020-01-17--2020-01-24,global,7aiClxsDWFRQ0Kzk5KI5ku
30,"You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)",Eminem,14947053,2020-01-17--2020-01-24,global,0GQ5bFTVFFKpwNPc7KwQnB
31,Vete,Bad Bunny,14898265,2020-01-17--2020-01-24,global,5DxXgozhkPLgrbKFY91w0c
32,Unaccommodating (feat. Young M.A),Eminem,14792747,2020-01-17--2020-01-24,global,0q2vG0UVuy6ajjcpkQHdZM
33,BOP,DaBaby,14163167,2020-01-17--2020-01-24,global,6Ozh9Ok6h4Oi1wUSLtBseN
34,Ride It,Regard,14011559,2020-01-17--2020-01-24,global,2tnVG71enUj33Ic2nFN6kZ
35,Before You Go,Lewis Capaldi,13993666,2020-01-17--2020-01-24,global,2gMXnyrvIjhVBUZwvLZDMP
36,Suicidal,YNW Melly,13981574,2020-01-17--2020-01-24,global,1iSqfoUFnQwV0QW1EfUit8
37,No Idea,Don Toliver,13281093,2020-01-17--2020-01-24,global,3VyjsVV24RmBIbWJAeUJNu
38,Blue World,Mac Miller,12762791,2020-01-17--2020-01-24,global,2hwOoMtWPtTSSn6WHV7Vp5
39,Watermelon Sugar,Harry Styles,12650858,2020-01-17--2020-01-24,global,6UelLqGlWMcVH1E5c4H7lY
40,Fantasias,Rauw Alejandro,12612009,2020-01-17--2020-01-24,global,6mAN61JH0dzyZpWslS11jy
41,Hola - Remix,Dalex,12526399,2020-01-17--2020-01-24,global,5stPVcRqb4qixbafP9e8lt
42,Lose Control,MEDUZA,12332126,2020-01-17--2020-01-24,global,7CHi4DtfK4heMlQaudCuHK
43,Say So,Doja Cat,12325839,2020-01-17--2020-01-24,global,3Dv1eDb0MEgF93GpLXlucZ
44,Leaving Heaven (feat. Skylar Grey),Eminem,11944780,2020-01-17--2020-01-24,global,5CpsIb7SMFHjmAG8RvIWfq
45,China,Anuel AA,11911525,2020-01-17--2020-01-24,global,2ksOAxtIxY8yElEWw8RhgK
46,SUGAR,BROCKHAMPTON,11904637,2020-01-17--2020-01-24,global,6U0FIYXCQ3TGrk4tFpLrEA
47,HIGHEST IN THE ROOM,Travis Scott,11867232,2020-01-17--2020-01-24,global,3eekarcy7kvN4yt5ZFzltW
48,Ayy Macarena,Tyga,11820301,2020-01-17--2020-01-24,global,6LcauUZjF1eXQrgqMUecHX
49,Circles,Mac Miller,11781966,2020-01-17--2020-01-24,global,4jXl6VtkFFKIt3ycUQc5LT
50,I Don't Care (with Justin Bieber),Ed Sheeran,11679460,2020-01-17--2020-01-24,global,0hVXuCcriWRGvwMV1r5Yn9
51,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,11659246,2020-01-17--2020-01-24,global,0RiRZpuVRbi7oqRdSMwhQY
52,In Too Deep,Eminem,11348893,2020-01-17--2020-01-24,global,7Dj2wqPYXfSRFwa6qyOztr
53,Bandit (with YoungBoy Never Broke Again),Juice WRLD,11296952,2020-01-17--2020-01-24,global,6Gg1gjgKi2AK4e0qzsR7sd
54,Ballin' (with Roddy Ricch),Mustard,11242147,2020-01-17--2020-01-24,global,3QzAOrNlsabgbMwlZt7TAY
55,Me Gusta,Shakira,11157044,2020-01-17--2020-01-24,global,5Xhqh4lwJPtMUTsdBztN1a
56,Morado,J Balvin,11078196,2020-01-17--2020-01-24,global,3mQ6SLdxxaL52Yte7KF2Ks
57,Premonition - Intro,Eminem,10830400,2020-01-17--2020-01-24,global,7ccTcabbJlCJiIqtrSSwBk
58,Futsal Shuffle 2020,Lil Uzi Vert,10699707,2020-01-17--2020-01-24,global,2Ec33AVlkTTq8BHFgBTdQs
59,Roses - Imanbek Remix,SAINt JHN,10422551,2020-01-17--2020-01-24,global,24Yi9hE78yPEbZ4kxyoXAI
60,Beautiful People (feat. Khalid),Ed Sheeran,10419420,2020-01-17--2020-01-24,global,70eFcWOvlMObDhURTqT4Fv
61,Lucid Dreams,Juice WRLD,10226445,2020-01-17--2020-01-24,global,285pBltuF7vW8TeWk8hdRR
62,I Can See,Mac Miller,10086930,2020-01-17--2020-01-24,global,3R8CyhJfVjvgIROd5RSGhQ
63,Muévelo,Nicky Jam,9994382,2020-01-17--2020-01-24,global,4VgYtXCVJ7IbWAZ5ryfvEQ
64,Eleven,Khalid,9835375,2020-01-17--2020-01-24,global,1ToprX3cpBiXoAe5eNSk74
65,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,9819626,2020-01-17--2020-01-24,global,4vUmTMuQqjdnvlZmAH61Qk
66,Whine Up,Nicky Jam,9789425,2020-01-17--2020-01-24,global,2pWOMNQJW3g2zmGjP0Vkb0
67,"10,000 Hours (with Justin Bieber)",Dan + Shay,9632834,2020-01-17--2020-01-24,global,2wrJq5XKLnmhRXHIAf9xBa
68,If the World Was Ending - feat. Julia Michaels,JP Saxe,9600536,2020-01-17--2020-01-24,global,2kJwzbxV2ppxnQoYw4GLBZ
69,Hand Me Downs,Mac Miller,9521654,2020-01-17--2020-01-24,global,2Yv2mHzr5AQavVdwQjEokV
70,No Regrets (feat. Don Toliver),Eminem,9493884,2020-01-17--2020-01-24,global,1lO9CZo6eDrOy0S7khgryG
71,Complicated,Mac Miller,9443725,2020-01-17--2020-01-24,global,3WfSNAoj2D8C9noPSGZZFM
72,Lock It Up (feat. Anderson .Paak),Eminem,9328951,2020-01-17--2020-01-24,global,1qwMkkRiD5jqLeUUjfgblh
73,Marsh,Eminem,9260007,2020-01-17--2020-01-24,global,34d7sGX6WUqq8f04e7CSNF
74,Stepdad,Eminem,9159901,2020-01-17--2020-01-24,global,3QVHSV8YKYq4L8tI5rnFgj
75,Lalala,Y2K,9129776,2020-01-17--2020-01-24,global,51Fjme0JiitpyXKuyQiCDo
76,Kein Wort,Juju,9118365,2020-01-17--2020-01-24,global,1hoLUVBx0ixX3kn0EX0P5n
77,Heartless,The Weeknd,8982670,2020-01-17--2020-01-24,global,57vxBYXtHMk6H1aD29V7PU
78,LA CANCIÓN,J Balvin,8939004,2020-01-17--2020-01-24,global,0fea68AdmYNygeTGI4RC18
79,Trampoline (with ZAYN),SHAED,8918528,2020-01-17--2020-01-24,global,2ez6qvOTHKeI3ss80NGqnI
80,Without Me,Halsey,8884872,2020-01-17--2020-01-24,global,6FZDfxM3a3UCqtzo5pxSLZ
81,No Me Conoce - Remix,Jhay Cortez,8825480,2020-01-17--2020-01-24,global,4R8BJggjosTswLxtkw8V7P
82,High Fashion (feat. Mustard),Roddy Ricch,8743684,2020-01-17--2020-01-24,global,07KXEDMj78x68D884wgVEm
83,"Yah Yah (feat. Royce Da 5'9"", Black Thought, Q-Tip & Denaun)",Eminem,8695060,2020-01-17--2020-01-24,global,5mZXWEH2eh8zMZGCxT5aW0
84,Callaita,Bad Bunny,8645221,2020-01-17--2020-01-24,global,2TH65lNHgvLxCKXM3apjxI
85,Adicto (with Anuel AA & Ozuna),Tainy,8623148,2020-01-17--2020-01-24,global,3jbT1Y5MoPwEIpZndDDwVq
86,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,8594049,2020-01-17--2020-01-24,global,7h0d2h0fUmzbs7zeFigJPn
87,7 rings,Ariana Grande,8553234,2020-01-17--2020-01-24,global,6ocbgoVGwYJhOv1GgI9NsF
88,lovely (with Khalid),Billie Eilish,8520393,2020-01-17--2020-01-24,global,0u2P5u6lvoDfwTYjAADbn4
89,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,8407521,2020-01-17--2020-01-24,global,2FvD20Z8aoWIePi7PoN8sG
90,Never Love Again,Eminem,8335790,2020-01-17--2020-01-24,global,40YbWniIEmqy6s58fYXLUh
91,Woods,Mac Miller,8329349,2020-01-17--2020-01-24,global,3Qa944OTMZkg8DHjET8JQv
92,when the party's over,Billie Eilish,8326950,2020-01-17--2020-01-24,global,43zdsphuZLzwA9k4DJhU0I
93,How Do You Sleep?,Sam Smith,8311213,2020-01-17--2020-01-24,global,6b2RcmUt1g9N9mQ3CbjX2Y
94,Farewell,Eminem,8277608,2020-01-17--2020-01-24,global,74gykWHknHDrg4eMdcmdRq
95,Goodbyes (Feat. Young Thug),Post Malone,8270333,2020-01-17--2020-01-24,global,6vBdBCoOhKHiYDDOcorfNo
96,Shallow,Lady Gaga,8223523,2020-01-17--2020-01-24,global,2VxeLyX666F8uXCJ0dZF8B
97,VIBEZ,DaBaby,8197804,2020-01-17--2020-01-24,global,0fySG6A6qLE8IvDpayb5bM
98,Everybody,Mac Miller,8172098,2020-01-17--2020-01-24,global,1OuN92HcVG6NVpWbeESNB3
99,Blanco,J Balvin,8039574,2020-01-17--2020-01-24,global,2rc7BkzO8qepMFAxHtOrXc
100,Alfred - Interlude,Eminem,8030151,2020-01-17--2020-01-24,global,4EmunTy7kNBYQivOa8F6b8
101,Que Tire Pa Lante,Daddy Yankee,8007941,2020-01-17--2020-01-24,global,6RyaV7owmVU6fzEPE17sF1
102,Little Engine,Eminem,7913461,2020-01-17--2020-01-24,global,4qNWEOMyexn7b8Icyk29t9
103,Yellow Hearts,Ant Saunders,7910766,2020-01-17--2020-01-24,global,2W4yABdLc4Jnds67Poi5Nl
104,Old Town Road - Remix,Lil Nas X,7910494,2020-01-17--2020-01-24,global,2YpeDb67231RjR0MgVLzsG
105,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,7909077,2020-01-17--2020-01-24,global,4QPEwDdOMhY7rNS05mTyMR
106,Ransom,Lil Tecca,7877635,2020-01-17--2020-01-24,global,1lOe9qE0vR9zwWQAOk6CoO
107,It's You,Ali Gatie,7757509,2020-01-17--2020-01-24,global,5DqdesEfbRyOlSS3Tf6c29
108,Mean It,Lauv,7599648,2020-01-17--2020-01-24,global,2uiOyiRxtNix52dpeaDQPM
109,Aventura,Lunay,7519215,2020-01-17--2020-01-24,global,37zdqI4r1gswIzczSBkRon
110,July,Noah Cyrus,7419268,2020-01-17--2020-01-24,global,5a6pdCHlWS2ekOOQ70QnAr
111,Happier,Marshmello,7358042,2020-01-17--2020-01-24,global,2dpaYNEQHiRxtZbfNsse99
112,Graveyard,Halsey,7144766,2020-01-17--2020-01-24,global,2ufmtcIFdFpuUYBPXK5f67
113,"I Will (feat. KXNG Crooked, Royce Da 5'9"" & Joell Ortiz)",Eminem,7115414,2020-01-17--2020-01-24,global,3CJbxqRQ0JNCqboWDNUUeX
114,Bellaquita - Remix,Dalex,7077703,2020-01-17--2020-01-24,global,1Xnn1TPyr5h0hpRAT4B4EA
115,Still Learning,Halsey,7050815,2020-01-17--2020-01-24,global,2Mfv5HaqnI18Q9JRv9hqnn
116,"Alone, Pt. II",Alan Walker,7047512,2020-01-17--2020-01-24,global,0bMbDctzMmTyK2j74j3nF3
117,Sucker,Jonas Brothers,7006878,2020-01-17--2020-01-24,global,22vgEDb5hykfaTwLuskFGD
118,Surf,Mac Miller,6960699,2020-01-17--2020-01-24,global,1kwnxJNVl7cwcU98RvMBaR
119,Wow.,Post Malone,6905426,2020-01-17--2020-01-24,global,7xQAfvXzm3AkraOtGPWIZg
120,Quizas,Rich Music LTD,6895245,2020-01-17--2020-01-24,global,5Id5B3dxJZhPcV9GzgYZZe
121,Lights Up,Harry Styles,6827679,2020-01-17--2020-01-24,global,4jAIqgrPjKLTY9Gbez25Qb
122,Bruises,Lewis Capaldi,6819066,2020-01-17--2020-01-24,global,4Of7rzpRpV1mWRbhp5rAqG
123,Woah,Lil Baby,6814310,2020-01-17--2020-01-24,global,598yNsG1JFrGd4n2kMoz7F
124,Believer,Imagine Dragons,6807552,2020-01-17--2020-01-24,global,0pqnGHJpmpxLKifKRmU6WP
125,Indeciso,Reik,6802014,2020-01-17--2020-01-24,global,59s0s39NFWScuHDbHytI14
126,Sum 2 Prove,Lil Baby,6772472,2020-01-17--2020-01-24,global,2u3EyuCqqV31woqGvO9LBz
127,Robbery,Juice WRLD,6738947,2020-01-17--2020-01-24,global,6Hj9jySrnFppAI0sEMCZpJ
128,Psycho,Red Velvet,6737905,2020-01-17--2020-01-24,global,3CYH422oy1cZNoo0GTG1TK
129,Liberdade Provisória,Henrique & Juliano,6736976,2020-01-17--2020-01-24,global,1vG3YuKRYqPwTmNmYgqkpg
130,FML,Arizona Zervas,6602053,2020-01-17--2020-01-24,global,6lruHh1jF7ezgbLv72xYmf
131,Money In The Grave (Drake ft. Rick Ross),Drake,6598862,2020-01-17--2020-01-24,global,5ry2OE6R2zPQFDO85XkgRb
132,Break My Stride,Matthew Wilder,6596199,2020-01-17--2020-01-24,global,1mCsF9Tw4AkIZOjvZbZZdT
133,Si Te Vas,Sech,6587158,2020-01-17--2020-01-24,global,6Y4PDQv4XjYjHLeLmvyOt0
134,rockstar (feat. 21 Savage),Post Malone,6582513,2020-01-17--2020-01-24,global,0e7ipj03S05BNilyu5bRzt
135,Never Seen the Rain,Tones And I,6559332,2020-01-17--2020-01-24,global,2grAr8pWMuLWn8ZYEE9wDV
136,OUT WEST (feat. Young Thug),JACKBOYS,6550101,2020-01-17--2020-01-24,global,6gi6y1xwmVszDWkUqab1qw
137,me & ur ghost,blackbear,6511851,2020-01-17--2020-01-24,global,4yJiXq86uM56uIfIZgE440
138,Bohemian Rhapsody - 2011 Mix,Queen,6488962,2020-01-17--2020-01-24,global,4u7EnebtmKWzUH433cf5Qv
139,That's On Me,Mac Miller,6462701,2020-01-17--2020-01-24,global,0udOCZp7yk0Ml92C0k8H8D
140,Sunday Best,Surfaces,6450550,2020-01-17--2020-01-24,global,1Cv1YLb4q0RzL6pybtaMLo
141,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,6417238,2020-01-17--2020-01-24,global,07Oz5StQ7GRoygNLaXs2pd
142,Shape of You,Ed Sheeran,6351986,2020-01-17--2020-01-24,global,7qiZfU4dY1lWllzX7mPBI3
143,Tutu,Camilo,6327743,2020-01-17--2020-01-24,global,1nocRtwyNPVtGcIJqfgdzZ
144,Piece Of Your Heart,MEDUZA,6326537,2020-01-17--2020-01-24,global,1DFD5Fotzgn6yYXkYsKiGs
145,"Yo x Ti, Tu x Mi",ROSALÍA,6325620,2020-01-17--2020-01-24,global,7BlBVFwvbWvcwNcUarQmjk
146,Hate Me (with Juice WRLD),Ellie Goulding,6177336,2020-01-17--2020-01-24,global,6kls8cSlUyHW2BUOkDJIZE
147,Look At Her Now,Selena Gomez,6167911,2020-01-17--2020-01-24,global,7eOkHIcaoUhngxxypM5Ajr
148,Once A Day,Mac Miller,6159873,2020-01-17--2020-01-24,global,26G5nmIx7Yvq79bIIluyZV
149,Falling,Harry Styles,6130644,2020-01-17--2020-01-24,global,1ZMiCix7XSAbfAJlEZWMCp
150,Perreo en La Luna,Rich Music LTD,6110141,2020-01-17--2020-01-24,global,0RDgqtvOHLwcI6yz9bjsZV
151,Soltera - Remix,Lunay,6064364,2020-01-17--2020-01-24,global,4t9a07PAghtQMRAIP9FQ7Z
152,SICKO MODE,Travis Scott,6054039,2020-01-17--2020-01-24,global,2xLMifQCjDGFmkHkpNLD9h
153,Dancing With A Stranger (with Normani),Sam Smith,6036480,2020-01-17--2020-01-24,global,6Qs4SXO9dwPj5GKvVOv8Ki
154,Sweet but Psycho,Ava Max,6030412,2020-01-17--2020-01-24,global,25sgk305KZfyuqVBQIahim
155,Big Drip,Ufo361,6010373,2020-01-17--2020-01-24,global,4qOesAYiMiMFiZrn2wfkl6
156,SAD!,XXXTENTACION,5971837,2020-01-17--2020-01-24,global,3ee8Jmje8o58CHK66QrVC2
157,Hands,Mac Miller,5934464,2020-01-17--2020-01-24,global,6CrnvqCxBKVWahSiQwOesM
158,Infeliz,Arcangel,5868668,2020-01-17--2020-01-24,global,4z6wo6PJG4Fve45OXK6D9m
159,Get You The Moon (feat. Snøw),Kina,5849842,2020-01-17--2020-01-24,global,4ZLzoOkj0MPWrTLvooIuaa
160,No Guidance (feat. Drake),Chris Brown,5834488,2020-01-17--2020-01-24,global,6XHVuErjQ4XNm6nDPVCxVX
161,Say You Won't Let Go,James Arthur,5832673,2020-01-17--2020-01-24,global,5uCax9HTNlzGybIStD3vDh
162,Truth Hurts,Lizzo,5828957,2020-01-17--2020-01-24,global,5qmq61DAAOUaW8AUo8xKhh
163,Can We Kiss Forever?,Kina,5802085,2020-01-17--2020-01-24,global,58wyJLv6yH1La9NIZPl3ne
164,Eastside (with Halsey & Khalid),benny blanco,5792803,2020-01-17--2020-01-24,global,7FGq80cy8juXBCD2nrqdWU
165,Boy With Luv (feat. Halsey),BTS,5781676,2020-01-17--2020-01-24,global,5KawlOMHjWeUjQtnuRs22c
166,Higher Love,Kygo,5684696,2020-01-17--2020-01-24,global,6oJ6le65B3SEqPwMRNXWjY
167,Dans l'espace (feat. Heuss l'Enfoiré),Gambi,5678754,2020-01-17--2020-01-24,global,2KAkkba3PaYFegfmYpUITv
168,Blanche,Maes,5656775,2020-01-17--2020-01-24,global,5GyyPRvEwdI4wJSUbzxHQv
169,"thank u, next",Ariana Grande,5632983,2020-01-17--2020-01-24,global,3e9HZxeyfWwjeyPAMmWSSQ
170,Girls Like You (feat. Cardi B),Maroon 5,5623552,2020-01-17--2020-01-24,global,7fa9MBXhVfQ8P8Df9OEbD8
171,Perfect,Ed Sheeran,5619894,2020-01-17--2020-01-24,global,0tgVpDi06FyKpA1z0VMD4v
172,bury a friend,Billie Eilish,5609959,2020-01-17--2020-01-24,global,4SSnFejRGlZikf02HLewEF
173,ocean eyes,Billie Eilish,5592630,2020-01-17--2020-01-24,global,2uIX8YMNjGMD7441kqyyNU
174,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,5561516,2020-01-17--2020-01-24,global,6osaMSJh9NguagEDQcZaKx
175,Only Human,Jonas Brothers,5559780,2020-01-17--2020-01-24,global,0DiDStADDVh3SvAsoJAFMk
